 LLYFNI2                   SWAT+ Dec 8  2020    MODULAR Rev 2020.60.5.1                                   
   jday   mon   day    yr   unit  gis_id  name                     lai       bioms       yield     residue     sol_tmp       strsw       strsa     strstmp       strsn       strsp        nplt       percn       pplnt         tmx         tmn       tmpav     solarad      wndspd        rhum     phubas0
                                                             m**2/m**2        kgha        kgha        kgha        degc         ---         ---         ---         ---         ---        kgha        kgha        kgha        degc        degc        degc      mj/m^2         m/s        frac        degc
    366    12    31  2004     97       0  rtu0970                4.000   31871.662       0.000     452.478       9.053       0.000     189.188     268.768     163.136       4.600       0.181      24.806       0.000      11.990       6.619       9.304       9.819       0.000       0.000       0.443
    366    12    31  2004     98       0  rtu0980                0.365   37918.996       0.000    1318.312       7.404       0.000      25.828     393.926       4.105       0.057       0.137       4.992       0.000      10.641       5.270       7.956       8.785       0.000       0.000       0.415
    366    12    31  2004     99       0  rtu0990                1.530   30121.221       0.000     523.029       8.519       0.000     104.870     254.148       0.000       0.971       0.237      40.032       0.000      11.805       6.434       9.120       8.785       0.000       0.000       0.479
    366    12    31  2004    100       0  rtu1000                4.000   28807.316       0.000     389.419       9.527       0.000     243.684     236.318     144.882       1.839       0.171      71.059       0.000      12.744       7.373      10.058       9.819       0.000       0.000       0.482
    366    12    31  2004    101       0  rtu1010                0.000       0.000       0.000       0.000       9.106       0.000       0.000       0.000       0.000       0.000       0.000      11.759       0.000      12.744       7.373      10.058       9.819       0.000       0.000       0.482
    366    12    31  2004    102       0  rtu1020                0.280   29003.492       0.000    1036.460       7.644       0.000      68.600     279.930       2.489       0.043       0.121      10.686       0.000      10.866       5.495       8.180       8.958       0.000       0.000       0.419
    366    12    31  2004    103       0  rtu1030                0.365   37753.832       0.000    1077.094       7.452       0.000     213.292     393.926       4.287       0.034       0.131      42.526       0.000      10.641       5.270       7.956       8.785       0.000       0.000       0.415
    366    12    31  2004    104       0  rtu1040                4.000   29215.639       0.000     400.410       8.563       0.000     185.955     254.151       0.000       1.751       0.630     106.580       0.000      11.805       6.434       9.120       8.785       0.000       0.000       0.479
    366    12    31  2004    105       0  rtu1050                0.422   29093.219       0.000     585.362       7.441       0.000     164.828     393.926       1.311       0.088       0.132      27.775       0.000      10.641       5.270       7.956       8.785       0.000       0.000       0.415
    366    12    31  2004    106       0  rtu1060                0.346   35317.859       0.000     967.835       8.468       0.000     251.096     254.151       8.355       0.273       0.112      31.324       0.000      11.805       6.434       9.120       8.785       0.000       0.000       0.479
    366    12    31  2004    107       0  rtu1070                0.329   37930.840       0.000    1233.159       8.528       0.000     175.615     254.151       0.000       0.020       0.175      75.135       0.000      11.805       6.434       9.120       8.785       0.000       0.000       0.479
    366    12    31  2004    108       0  rtu1080                4.000   27916.369       0.000     389.638       9.101       0.000     253.732     268.768     152.799       1.433       0.183      49.508       0.000      11.990       6.619       9.304       9.819       0.000       0.000       0.443
    366    12    31  2004    109       0  rtu1090                2.400   21576.299       0.000     304.443       9.254       0.000      59.635     141.791      88.340       4.232       0.105       6.012       0.000      12.744       7.373      10.058       9.819       0.000       0.000       0.482
    366    12    31  2004    110       0  rtu1100                0.365   37530.055       0.000     863.946       7.480       0.000     291.427     393.926       5.274       0.000       0.121      57.814       0.000      10.641       5.270       7.956       8.785       0.000       0.000       0.415
