 LLYFNI2                   SWAT+ Dec 8  2020    MODULAR Rev 2020.60.5.1                                   
   jday   mon   day    yr   unit  gis_id  name                 sedyld     sedorgn     sedorgp     surqno3     lat3no3    surqsolp        usle      sedmin     tileno3
                                                                  tha        kgha        kgha        kgha        kgha        kgha        tons        ----        ----
    365    12    31  2003     61       0  rtu0610                0.125       1.178       0.059       0.949       0.000       0.000       0.000       0.003       0.000
    365    12    31  2003     62       0  rtu0620                0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000
    365    12    31  2003     63       0  rtu0630                0.045       0.266       0.014       0.361       0.000       0.000       0.000       0.001       0.000
    365    12    31  2003     64       0  rtu0640                0.020       0.114       0.007       0.097       0.000       0.000       0.000       0.000       0.000
    365    12    31  2003     65       0  rtu0650                0.091       0.518       0.031       0.405       0.000       0.000       0.000       0.002       0.000
    365    12    31  2003     66       0  rtu0660               22.809       3.914       0.258      31.927       0.000       0.094       0.000       0.025       0.000
    365    12    31  2003     67       0  rtu0670                0.000       0.000       0.000       1.200       0.000       0.000       0.000       0.000       0.000
    365    12    31  2003     68       0  rtu0680                4.550       3.575       0.196       0.083       0.000       0.000       0.000       0.024       0.000
    365    12    31  2003     69       0  rtu0690                0.051       0.130       0.008       0.015       0.000       0.000       0.000       0.001       0.000
    365    12    31  2003     70       0  rtu0700                0.018       0.103       0.006       0.075       0.000       0.000       0.000       0.000       0.000
    365    12    31  2003     71       0  rtu0710               38.897       7.084       0.458      44.026       0.000       0.033       0.000       0.063       0.000
    365    12    31  2003     72       0  rtu0720                0.219       0.478       0.122       0.128       0.000       0.089       0.000       0.004       0.000
    365    12    31  2003     73       0  rtu0730                0.003       0.027       0.001       0.005       0.000       0.000       0.000       0.000       0.000
    365    12    31  2003     74       0  rtu0740                0.046       0.128       0.008       0.023       0.000       0.000       0.000       0.001       0.000
    365    12    31  2003     75       0  rtu0750                0.001       0.005       0.000       0.135       0.000       0.000       0.000       0.000       0.000
    365    12    31  2003     76       0  rtu0760                0.245       0.551       0.139       0.206       0.000       0.127       0.000       0.005       0.000
    365    12    31  2003     77       0  rtu0770                0.055       0.150       0.033       0.118       0.000       0.046       0.000       0.001       0.000
    365    12    31  2003     78       0  rtu0780                0.007       0.050       0.004       0.045       0.000       0.000       0.000       0.000       0.000
    365    12    31  2003     79       0  rtu0790                0.074       0.413       0.025       0.198       0.000       0.000       0.000       0.001       0.000
    365    12    31  2003     80       0  rtu0800                0.218       0.477       0.122       0.121       0.000       0.087       0.000       0.004       0.000
    365    12    31  2003     81       0  rtu0810                0.000       0.000       0.000       0.268       0.000       0.043       0.000       0.000       0.000
